,Facebook Id,text,label
22193,1681786142107330,Live on STAR TV | Mulongo Babirye Sarah ne team Kkooti Yamaka basimye omusingi gwe nnyumba ya Mama Mato! Click to watch: [https://youtu.be/bVvZZBvtjP4](https://l.facebook.com/l.php?u=https%3A%2F%2Fyoutu.be%2FbVvZZBvtjP4%3Ffbclid%3DIwAR3ABg47itAOUy2-8in4jyLRdXjxM-MHgRBnEuA1wNUMj3gYVnOMavwK6pQ&h=AT1eL82_gsrBSL-CnEbOdgAMg0No9kTHBsPSorPACPZx3A1TcIliBgNHl5KHFyJTOW_GOmdFpYxWdC4351d_1_Yg3roQ1ugDsX4qqLEFMQTYHIB1Z1zB1TeS3fJtoPtIsp8k&__tn__=-UK-R&c[0]=AT0A71ulMzsoVcq7NORKlMMhbF0C3iewyBEzXGVyF2JG_Ufja4lcwTI62WcaASKaQmWStjXYAOMiQdnO34dWZk6hFlL4IhgFyWyyLLL84q5zc3g9-pHMMYrBYhsluRb83dYxc7dcO7ucPYaJpdb3zooYWTgejBo2Kw),
22218,274577061337,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: Any Person, Ugandan Or Not, Who Is Supporting The Museveni And His BCD To Destroy Our Country Uganda Is An Enemy Of All Peaceful Ugandans. IT'S THE END GAME - IT'S THE DO OR DIE GRAND FINALE. https://www.facebook.com/extrafactsug/videos/891948041292230/",
22229,1486116641609917,Episode 9 is out https://www.youtube.com/channel/UCQbETLmS-F_fRVGFfvfMVBw,
22230,1681786142107330,Episode 9 is out https://www.youtube.com/channel/UCQbETLmS-F_fRVGFfvfMVBw,
22248,274577061337,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: Any Person, Ugandan Or Not, Who Is Supporting The Museveni And His BCD To Destroy Our Country Uganda Is An Enemy Of All Peaceful Ugandans. IT'S THE END GAME - IT'S THE DO OR DIE GRAND FINALE. https://www.facebook.com/teamkyagulanyitv/videos/669692603894102/",
22257,1681786142107330,#Mujjogaaaaa,
22259,1486116641609917,Anite thx,
22262,1681786142107330,Anite thx,
22275,169252986456497,"A Canadian brewery has apologized for naming one of its beers after the Maori term for ""pubic hair"", and not ""feather"" as it had intended, CBC reported. #NTVNews Details 👇👇",
22294,1681786142107330,A terrible day for the family as Policeman shot a young man Dead in Delta State reason for his act is yet to be told Rest in peace ,
22362,129941485127407,Water is life but currently what will you say in this situation.,
22363,1486116641609917,Evelyn Aniite . Is there corona virus really President open schools please,
22418,105583497196,"Kenya tourist destinations safe, Uhuru says amid Covid-19 fight #MonitorUpdates",
22420,1681786142107330,Lucky DUBE 🖤,
22434,274577061337,Rules by Bobi Wine Cult.,
22441,169252986456497,"In Kampala, Police have arrested the MP for Kawempe South Mubarak Munyagwa for allegedly holding an illegal rally and conducting acts likely to spread the COVID-19. #NTVNews #UGDecides2021",
22462,274577061337,"I tell all fighters to ignore this day dreaming engineered by amateur politicians probably in the people power camp..and they are using nambooze to sell us the useless elections.. They do not get it... Even if you have numbers the dictator has major tricks up his sleeve that he does not even need to stuff ballots. Last time he brought ballots at 4pm claiming there were no cars.. many people did not vote, how do you counter that? Then he turned off the internet and arrested all polling agents.. my question is if you think you can stand up and protect your vote against NRM soldiers , why wait for 2021 to do it?",
22473,169252986456497,"Abdullah Kitatta, the former Patron of the group known as BodaBoda 2010 has asked for forgiveness from whoever he wronged but lashed out at some critics whom he thinks are jealous of his progress. #NTVNews",
22497,329423169077,"IN COURT THIS WEEK: Kazinda, Kitatta freed Analysis in the Sunday Vision. Subscribe to our #EPAPER; https://bit.ly/39qqm7v:=:https://epapers.visiongroup.co.ug/ | #VisionUpdates https://bit.ly/3knJusd:=:https://www.youtube.com/watch?v=5Dn2FOhj6Is&feature=youtu.be",
22503,274577061337,"If u can recall this post, Kenzo is human too. https://m.facebook.com/groups/274577061337?view=permalink&id=10156907278631338",
22539,1486116641609917,Kindly download Confusion by Hexagon Commando and Meruzi Urbanmusic ( Urban music) #NewBanger Thank me later 💪,
22548,274577061337,"PRITI PATEL, A UGANDAN IMMIGRANT, GETS TOUGH ON IMMIGRANTS.",
22558,274577061337,"“Let me tell you, if Bobi Win becomes President then I will leave this country. I can not b in this country, he is worse than President Museveni.”",
22559,169252986456497,"Moses Kibalama Nkonge, the former leader of the National Unity, Reconciliation and Development Party which was later renamed National Unity Platform, says he has received threats from unknown people accusing him of handing over his party to Robert Kyagulanyi. #NTVNews",
22561,274577061337,"#Rwanda: all #bodabodas to use meters; passengers to pay Ugx. 523 per kilometer At press briefing RURA announced that by 15th August 2020, all ""boda-bodas"" in the country will be required to use metered pricing. Free waiting time is ten minutes. Each extra minute is charged .... http://newz.ug/rwanda-all-boda-bodas-to-use-meters-passengers-to-pay-ugx-523-per-kilometer/",
22587,105583497196,Trump signs orders extending economic relief for Americans #MonitorUpdates,
22589,169252986456497,The chairman of NRM electoral commission Dr Tanga Odoi has said the National Resistance Movement has enough money to run its operations and does not use taxpayers money as alleged by members of the opposition. #NTVNews,
22611,1681786142107330,A must Watch,
22614,105583497196,Baganda urged to build hospital #MonitorUpdates,
22635,169252986456497,Police in Mbale District fired tear gas to disperse supporters of Kyadondo East MP Robert Kyagulanyi who was due to appear for a radio talk show at Bugisu Cooperative Union radio. #NTVNews,
22638,1681786142107330,https://youtu.be/T5vxqwHrjcQ,
22640,105583497196,"I think for me there are many questions, and I refuse to be gagged by those who say, Stella Nyanzi shouldn’t ask about NUP because she isn’t a NUP member. I am an academic. I am a scholar. My duty isn’t to give answers; my duty is to ask important questions. Read👉👉 https://bit.ly/3gIlAoT:=:https://www.monitor.co.ug/News/National/I-will-keep-questioning-Bobi-Wine-Stella-Nyanzi/688334-5606014-131tq0f/index.html #MonitorUpdates",
22670,274577061337,Kawempe Diaspora 😂🤣😀🔥🔥,
22673,105583497196,"The founders are now long gone, and the Madhvani Group, which according to its own website is worth $200m, is now at the centre of a dispute between two Madhvani grandchildren #MonitorUpdates",
22705,1486116641609917,https://www.facebook.com/groups/1134359543411876/permalink/1565564206958072/,
22710,1486116641609917,https://www.facebook.com/groups/1134359543411876/permalink/1565564206958072/,
22720,1681786142107330,The new Mafias...,
22727,1681786142107330,ABANYANKOLE MURIYO??????? ,
22751,1681786142107330,PEOPLE POWER IS MORE POWERFUL THAN YOU THINK,
22753,1681786142107330,We need this to happen in Uganda,
22767,754222691318709,http://bit.do/fHktY,
22770,1681786142107330,"💃🕺🏼🕺🏼High hope,",
22771,105583497196,My passion fruits offer low yields https://bit.ly/31M92qv:=:https://www.monitor.co.ug/Magazines/Farming/My-passion-fruits-offer-low-yields/689860-5605486-ct4htq/index.html #MonitorUpdates,
22773,1486116641609917,please watch this funny video from Ekeh Adoration comedy and share,
22779,169252986456497,Munnayuganda Roy Mubiru azeemu okutendekebwa mu ggwanga lya Amerrica omugalo gwa COVID 19 gyegwamukwatiriza nga yetegekera empaka z’ensi yonna mu kusitula obuzito #NTVNews https://zionly.io/Roy-Mubiru-weights?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Munnayuganda-Roy-Mubiru/4542248-5606240-ckiw2d/index.html,
22785,169252986456497,EBY’ENJIGIRIZA E MUBENDE: Ab’ebyenjigiriza boogedde ku bisoomooza #NTVNews https://zionly.io/Mubende-educ?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Ab-ebyenjigiriza-boogedde-ku-bisoomooza/4542248-5606252-x90lfkz/index.html,
22786,169252986456497,Waliwo emisango gy'abantu abatawulira egikandaaliridde mu kkooti nga kiva ku kubulawo kw'abantu ababavvuunulira #NTVNews https://zionly.io/Deaf-in-court?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Waliwo-abakukkuluma-olw-obutabafunira-bavvuunuzi/4542248-5606244-dq7m5dz/index.html,
22787,105583497196,What could be causing the sudden death of your birds? https://bit.ly/3ktqbNQ:=:https://www.monitor.co.ug/Magazines/Farming/What-could-be-causing-sudden-death-your-birds/689860-5605528-waiwl3z/index.html #MonitorUpdates,
22789,169252986456497,"Oluvanyuma lwokumuyimbula okuva mu kkomera e Luzira olunaku lw’eggulo, omuyima wa bodaboda 2010 Abdullah Kitatta yetondedde beyasobya era naye nasonyiwa buli eyamusobya #NTVNews https://zionly.io/Kitata-Out?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Kitatta-yeetonze--waliwo-abamukulizizza/4542248-5606250-jc2a24z/index.html",
22792,169252986456497,Poliisi erinye egere mu kawefube w'omubaka wa Kawempe South Mubarak Munyagwa okuggulawo woofisi y'ekibiina ki FDC mu kitundu kye Bwaise #NTVNews https://zionly.io/Munyagwa-teargassed?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Poliisi-erinnye-eggere/4542248-5606234-yt8op0/index.html,
22793,1681786142107330,Museveni abantu bakoowu,
22796,169252986456497,Tanga asekeredde abalowooza nti ssente za NRM ziva mu gavumenti #NTVNews https://zionly.io/Tanga-NRM-money?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Tanga-asekeredde-abalowooza/4542248-5606248-q8vykxz/index.html,
22797,169252986456497,ERINNYA LYA NUP: Abeemulugunya Kibalama agamba tabamanyi #NTVNews https://zionly.io/NUP-Kibalama?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Abeemulugunya-kibalama-agamba/4542248-5606236-v7oj99z/index.html,
22800,169252986456497,Poliisi egobaganye n’abawagizi ba Bobi Wine e Mbale #NTVNews https://zionly.io/Bobi-Police-Mbale?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Bobi-Wine-e-Mbale/4542248-5606246-aykldbz/index.html,
22801,105583497196,Innovation platform for farmers formed https://bit.ly/2Py8kaz:=:https://www.monitor.co.ug/Magazines/Farming/Innovation-platform-for-farmers-formed/689860-5605460-3054qy/index.html #MonitorUpdates,
22814,105583497196,Extension workers get new farm skills https://bit.ly/3kpBZ3R:=:https://www.monitor.co.ug/Magazines/Farming/Extension-workers-get-new-farm-skills/689860-5605450-jskfc2z/index.html #MonitorUpdates,
22815,1486116641609917,GOD IS BEAUTIFUL,
22816,274577061337,Mbu only the yellow will survive,
22817,105583497196,Blood traces in cow’s urine https://bit.ly/3a6MaWe:=:https://www.monitor.co.ug/Magazines/Farming/Blood-traces-in-cow-urine/689860-5605520-116mfvo/index.html #MonitorUpdates,
22819,105583497196,Pick more from passion fruits https://bit.ly/31wkczs:=:https://www.monitor.co.ug/Magazines/Farming/Pick-more-from-passion-fruits/689860-5605568-3nsljj/index.html #MonitorUpdates,
22833,274577061337,If current regime wasn't scared that the people are awake and ready for change this hypocrisy and all these threats wouldn't be happening in #Uganda #EachOneTeachOne #FightingForFreedom #NUP #PeoplePowerOurPower with #PrayerPower and unity we shall overcome in the name of Jesus! Honorable #Kyagulanyi #BOBI_WINE for President),
22835,105583497196,Simple technology to dry your farm produce https://bit.ly/2DoM2Wn:=:https://www.monitor.co.ug/Magazines/Farming/Simple-technology-dry-your-farm-produce/689860-5605554-qycps2/index.html #MonitorUpdates,
22840,274577061337,"On this day, 09 August 2020 South African, SADC and African citizens are expected to celebrate Women's Day and I wonder how will this be possible when millions of women from Zimbabwe are victims of human rights. For anyone who is sane, has some conscious, morals, values, ethics, principles and would claim that there is justice when your neighbors are oppressed by a ruthless crocodile in our time, just through them out of the window. This is time for action for those who still have that moral compass within to stand up against the evil brutality of the ZANU-PF that has been claiming to be freedom fighters while they are busy abusing human rights of vulnerable members of our communities, women and children. People are dying of starvation while those in leadership especially in the SADC and AU would look the other side while beautiful flowers of Africa are becoming victims of these gruesome violent crimes by those in authority. Coming from the background of being oppressed by imperialist whites that came and raped African women and founding fathers decided to establish liberation movements to fight these evils not knowing that it will be the same liberators that will do what the apartheid government did to the poor African people. As we are about to heal from the injustices of the past, and getting involved in rebuilding the economies of Africa, one feels saddened by what we are subjected to see on the news. It is sad to see young women crossing rivers with children for survival during this pandemic 😷 when we would expect that those we elected will protect and defend us from such violations and social ills we face as human race. How does one sleep at night when you can see that there so much suffering with children from Zimbabwe created by men in 2020 for Pete' sake? The arrogance of these leaders instead of forging for peaceful ways in resolving crisis at hand makes one to wonder if it is not the right time to take part in these actions and take a stand to stop this nonsense. SADC should be looking at how a single currency can be introduced to mitigate the social ills that we face by ensuring that free trade becomes a practicality as envisaged by Agenda2063 goals. How will we meet these goals in our lifetime when we are led by wolves in sheep clothing? #IamAfrica #SADC_SAVE_ZIMBABWE #EachOneTeachOne #FightingForTheAfricaWeWant‬‬ #4IR #WeAreInThisTogether #StaySafe_StayHome #CoronavirusOutbreak #AfricaPrepares #FactsNotFear #AfCFTA #Reuters #Africa2020 #OneAfricanMarket #TheAfricaWeWant #AU #AfricaOnTheMove #InvestInAfrica #OneAfrica #African_Diaspora #MadeInAfrica #AfricaRising #Agenda2063",
