,id,text,category,label
251,3336,Should we sell UGANDA to FOREIGNERS or we stand and fight to own it as we Ugandans?? watch the video and make a decision #vizzovizzibo,Organic,
252,3337,FDC reunites in Acholi ahead of 2021 elections #MonitorUpdates,Editorial,
253,3338,Lebanon's Information Minister Manal Abdel Samad on Sunday quit in the first government resignation since a deadly port blast killed more than 150 people and destroyed swathes of the capital. #NTVNews Click 👇👇,Editorial,
254,3339,nrm is a rotten state,Organic,
255,3340,For Quality Leadership,Organic,
256,3341,"Thank God this has come from people like you Mr. Ham, before M7 came to power Uganda had its own commercial bank UCB, this was the bank which helped Ugandan traders and at the same time raised revenue to the government, but unfortunately this government you praise sold it! And never ended on that, they also closed all the Ugandan born banks like Greenland bank!! World over, all well doing countries have their own commercial banks, look at KCB in Kenya, NNBS in Tanzania, Zanacco in Zambia, FNB in South Africa, and so on! You can't think of controlling your economy and help nationals without own bank!",Organic,
257,3342,https://www.facebook.com/113153756820788/posts/192479802221516/,Organic,
258,3343,massage NUP,Organic,
259,3344,When the ‘#PUMPKIN and #WATERMELON meet at the dining table’,Organic,
260,3345,"https://www.facebook.com/ladstexomart/ 🧺 Mobile Laundry anywhere Around Kampala . ✅ Laundry and all other clothing needs done for you. 📲 0783601846, 0700 734636",Editorial,
261,3346,bOBI WIne akedde Kusimu Okulaba Ensonga Za Eddy Kenzo VIDEO > 👇 https://youtu.be/JFREV13ZHxM 👇👇,Organic,
262,3347,"VANNESSA PARADIS, THEN CHILD PRODIGY, CELEBRATING JOE THE BLACK TAXI DRIVER ONE OF THE GREATEST HITS OF THE 1980s ""Joe le taxi"" is a song about a taxi driver, Joe, who works in Paris. ... The song emphasizes the notion that Joe seems to know all there is to know about the French capital including the whereabouts of all the little bars, all of the Parisian streets, the Seine, and bridges",Organic,
263,3348,Live on STAR TV | Mulongo Babirye Sarah ne team Kkooti Yamaka basimye omusingi gwe nnyumba ya Mama Mato! Click to watch: [https://youtu.be/bVvZZBvtjP4](https://l.facebook.com/l.php?u=https%3A%2F%2Fyoutu.be%2FbVvZZBvtjP4%3Ffbclid%3DIwAR3ABg47itAOUy2-8in4jyLRdXjxM-MHgRBnEuA1wNUMj3gYVnOMavwK6pQ&h=AT1eL82_gsrBSL-CnEbOdgAMg0No9kTHBsPSorPACPZx3A1TcIliBgNHl5KHFyJTOW_GOmdFpYxWdC4351d_1_Yg3roQ1ugDsX4qqLEFMQTYHIB1Z1zB1TeS3fJtoPtIsp8k&__tn__=-UK-R&c[0]=AT0A71ulMzsoVcq7NORKlMMhbF0C3iewyBEzXGVyF2JG_Ufja4lcwTI62WcaASKaQmWStjXYAOMiQdnO34dWZk6hFlL4IhgFyWyyLLL84q5zc3g9-pHMMYrBYhsluRb83dYxc7dcO7ucPYaJpdb3zooYWTgejBo2Kw),Editorial,
264,3380,Kawempe Diaspora 😂🤣😀🔥🔥,Organic,
265,4275,"Two explosions rock Beirut, dozens wounded #VisionUpdates",Editorial,
266,3349,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: Any Person, Ugandan Or Not, Who Is Supporting The Museveni And His BCD To Destroy Our Country Uganda Is An Enemy Of All Peaceful Ugandans. IT'S THE END GAME - IT'S THE DO OR DIE GRAND FINALE. https://www.facebook.com/extrafactsug/videos/891948041292230/",Organic,
267,3350,Episode 9 is out https://www.youtube.com/channel/UCQbETLmS-F_fRVGFfvfMVBw,Organic,
268,3351,Episode 9 is out https://www.youtube.com/channel/UCQbETLmS-F_fRVGFfvfMVBw,Organic,
269,3352,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: Any Person, Ugandan Or Not, Who Is Supporting The Museveni And His BCD To Destroy Our Country Uganda Is An Enemy Of All Peaceful Ugandans. IT'S THE END GAME - IT'S THE DO OR DIE GRAND FINALE. https://www.facebook.com/teamkyagulanyitv/videos/669692603894102/",Organic,
270,3353,#Mujjogaaaaa,Organic,
271,3354,Anite thx,Organic,
272,3355,Anite thx,Organic,
273,3356,"A Canadian brewery has apologized for naming one of its beers after the Maori term for ""pubic hair"", and not ""feather"" as it had intended, CBC reported. #NTVNews Details 👇👇",Editorial,
274,3357,A terrible day for the family as Policeman shot a young man Dead in Delta State reason for his act is yet to be told Rest in peace,Organic,
275,3358,Water is life but currently what will you say in this situation.,Organic,
276,3359,Evelyn Aniite . Is there corona virus really President open schools please,Organic,
277,3360,"Kenya tourist destinations safe, Uhuru says amid Covid-19 fight #MonitorUpdates",Editorial,
278,3361,Lucky DUBE 🖤,Organic,
279,3362,Rules by Bobi Wine Cult.,Organic,
280,3363,"In Kampala, Police have arrested the MP for Kawempe South Mubarak Munyagwa for allegedly holding an illegal rally and conducting acts likely to spread the COVID-19. #NTVNews #UGDecides2021",Editorial,
281,3364,"I tell all fighters to ignore this day dreaming engineered by amateur politicians probably in the people power camp..and they are using nambooze to sell us the useless elections.. They do not get it... Even if you have numbers the dictator has major tricks up his sleeve that he does not even need to stuff ballots. Last time he brought ballots at 4pm claiming there were no cars.. many people did not vote, how do you counter that? Then he turned off the internet and arrested all polling agents.. my question is if you think you can stand up and protect your vote against NRM soldiers , why wait for 2021 to do it?",Organic,
282,3365,"Abdullah Kitatta, the former Patron of the group known as BodaBoda 2010 has asked for forgiveness from whoever he wronged but lashed out at some critics whom he thinks are jealous of his progress. #NTVNews",Editorial,
283,3366,"IN COURT THIS WEEK: Kazinda, Kitatta freed Analysis in the Sunday Vision. Subscribe to our #EPAPER; https://bit.ly/39qqm7v:=:https://epapers.visiongroup.co.ug/ | #VisionUpdates https://bit.ly/3knJusd:=:https://www.youtube.com/watch?v=5Dn2FOhj6Is&feature=youtu.be",Editorial,
284,3367,"If u can recall this post, Kenzo is human too. https://m.facebook.com/groups/274577061337?view=permalink&id=10156907278631338",Organic,
285,3368,Kindly download Confusion by Hexagon Commando and Meruzi Urbanmusic ( Urban music) #NewBanger Thank me later 💪,Organic,
286,3369,"PRITI PATEL, A UGANDAN IMMIGRANT, GETS TOUGH ON IMMIGRANTS.",Organic,
287,3370,"“Let me tell you, if Bobi Win becomes President then I will leave this country. I can not b in this country, he is worse than President Museveni.”",Organic,
288,3371,"Moses Kibalama Nkonge, the former leader of the National Unity, Reconciliation and Development Party which was later renamed National Unity Platform, says he has received threats from unknown people accusing him of handing over his party to Robert Kyagulanyi. #NTVNews",Editorial,
289,3372,"#Rwanda: all #bodabodas to use meters; passengers to pay Ugx. 523 per kilometer At press briefing RURA announced that by 15th August 2020, all ""boda-bodas"" in the country will be required to use metered pricing. Free waiting time is ten minutes. Each extra minute is charged .... http://newz.ug/rwanda-all-boda-bodas-to-use-meters-passengers-to-pay-ugx-523-per-kilometer/",Organic,
290,3373,Trump signs orders extending economic relief for Americans #MonitorUpdates,Editorial,
291,3374,The chairman of NRM electoral commission Dr Tanga Odoi has said the National Resistance Movement has enough money to run its operations and does not use taxpayers money as alleged by members of the opposition. #NTVNews,Editorial,
292,3375,A must Watch,Organic,
293,3376,Baganda urged to build hospital #MonitorUpdates,Editorial,
294,3377,Police in Mbale District fired tear gas to disperse supporters of Kyadondo East MP Robert Kyagulanyi who was due to appear for a radio talk show at Bugisu Cooperative Union radio. #NTVNews,Editorial,
295,3378,https://youtu.be/T5vxqwHrjcQ,Organic,
296,3379,"I think for me there are many questions, and I refuse to be gagged by those who say, Stella Nyanzi shouldn’t ask about NUP because she isn’t a NUP member. I am an academic. I am a scholar. My duty isn’t to give answers; my duty is to ask important questions. Read👉👉 https://bit.ly/3gIlAoT:=:https://www.monitor.co.ug/News/National/I-will-keep-questioning-Bobi-Wine-Stella-Nyanzi/688334-5606014-131tq0f/index.html #MonitorUpdates",Editorial,
297,3381,"The founders are now long gone, and the Madhvani Group, which according to its own website is worth $200m, is now at the centre of a dispute between two Madhvani grandchildren #MonitorUpdates",Editorial,
298,3382,https://www.facebook.com/groups/1134359543411876/permalink/1565564206958072/,Organic,
299,3383,https://www.facebook.com/groups/1134359543411876/permalink/1565564206958072/,Organic,
300,3384,The new Mafias...,Organic,
301,3385,ABANYANKOLE MURIYO???????,Organic,
302,3386,PEOPLE POWER IS MORE POWERFUL THAN YOU THINK,Organic,
303,3387,We need this to happen in Uganda,Organic,
304,3388,http://bit.do/fHktY,Organic,
305,3389,"💃🕺🏼🕺🏼High hope,",Organic,
306,3390,My passion fruits offer low yields https://bit.ly/31M92qv:=:https://www.monitor.co.ug/Magazines/Farming/My-passion-fruits-offer-low-yields/689860-5605486-ct4htq/index.html #MonitorUpdates,Editorial,
307,3391,please watch this funny video from Ekeh Adoration comedy and share,Organic,
308,3392,Munnayuganda Roy Mubiru azeemu okutendekebwa mu ggwanga lya Amerrica omugalo gwa COVID 19 gyegwamukwatiriza nga yetegekera empaka z’ensi yonna mu kusitula obuzito #NTVNews https://zionly.io/Roy-Mubiru-weights?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Munnayuganda-Roy-Mubiru/4542248-5606240-ckiw2d/index.html,Editorial,
309,3393,EBY’ENJIGIRIZA E MUBENDE: Ab’ebyenjigiriza boogedde ku bisoomooza #NTVNews https://zionly.io/Mubende-educ?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Ab-ebyenjigiriza-boogedde-ku-bisoomooza/4542248-5606252-x90lfkz/index.html,Organic,
310,3394,Waliwo emisango gy'abantu abatawulira egikandaaliridde mu kkooti nga kiva ku kubulawo kw'abantu ababavvuunulira #NTVNews https://zionly.io/Deaf-in-court?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Waliwo-abakukkuluma-olw-obutabafunira-bavvuunuzi/4542248-5606244-dq7m5dz/index.html,Editorial,
311,3395,What could be causing the sudden death of your birds? https://bit.ly/3ktqbNQ:=:https://www.monitor.co.ug/Magazines/Farming/What-could-be-causing-sudden-death-your-birds/689860-5605528-waiwl3z/index.html #MonitorUpdates,Editorial,
312,3396,"Oluvanyuma lwokumuyimbula okuva mu kkomera e Luzira olunaku lw’eggulo, omuyima wa bodaboda 2010 Abdullah Kitatta yetondedde beyasobya era naye nasonyiwa buli eyamusobya #NTVNews https://zionly.io/Kitata-Out?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Kitatta-yeetonze--waliwo-abamukulizizza/4542248-5606250-jc2a24z/index.html",Organic,
313,3397,Poliisi erinye egere mu kawefube w'omubaka wa Kawempe South Mubarak Munyagwa okuggulawo woofisi y'ekibiina ki FDC mu kitundu kye Bwaise #NTVNews https://zionly.io/Munyagwa-teargassed?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Poliisi-erinnye-eggere/4542248-5606234-yt8op0/index.html,Editorial,
314,3398,Museveni abantu bakoowu,Organic,
315,3399,Tanga asekeredde abalowooza nti ssente za NRM ziva mu gavumenti #NTVNews https://zionly.io/Tanga-NRM-money?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Tanga-asekeredde-abalowooza/4542248-5606248-q8vykxz/index.html,Editorial,
316,3400,ERINNYA LYA NUP: Abeemulugunya Kibalama agamba tabamanyi #NTVNews https://zionly.io/NUP-Kibalama?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Abeemulugunya-kibalama-agamba/4542248-5606236-v7oj99z/index.html,Editorial,
317,3401,Poliisi egobaganye n’abawagizi ba Bobi Wine e Mbale #NTVNews https://zionly.io/Bobi-Police-Mbale?utm_medium=social&utm_source=facebook_NTV_Uganda:=:https://www.ntv.co.ug/news/akawungeezi/Bobi-Wine-e-Mbale/4542248-5606246-aykldbz/index.html,Editorial,
318,3402,Innovation platform for farmers formed https://bit.ly/2Py8kaz:=:https://www.monitor.co.ug/Magazines/Farming/Innovation-platform-for-farmers-formed/689860-5605460-3054qy/index.html #MonitorUpdates,Editorial,
319,3403,Extension workers get new farm skills https://bit.ly/3kpBZ3R:=:https://www.monitor.co.ug/Magazines/Farming/Extension-workers-get-new-farm-skills/689860-5605450-jskfc2z/index.html #MonitorUpdates,Organic,
320,3404,GOD IS BEAUTIFUL,Organic,
321,3405,Mbu only the yellow will survive,Organic,
322,3406,Blood traces in cow’s urine https://bit.ly/3a6MaWe:=:https://www.monitor.co.ug/Magazines/Farming/Blood-traces-in-cow-urine/689860-5605520-116mfvo/index.html #MonitorUpdates,Editorial,
323,3407,Pick more from passion fruits https://bit.ly/31wkczs:=:https://www.monitor.co.ug/Magazines/Farming/Pick-more-from-passion-fruits/689860-5605568-3nsljj/index.html #MonitorUpdates,Editorial,
324,3408,If current regime wasn't scared that the people are awake and ready for change this hypocrisy and all these threats wouldn't be happening in #Uganda #EachOneTeachOne #FightingForFreedom #NUP #PeoplePowerOurPower with #PrayerPower and unity we shall overcome in the name of Jesus! Honorable #Kyagulanyi #BOBI_WINE for President),Organic,
325,3409,Simple technology to dry your farm produce https://bit.ly/2DoM2Wn:=:https://www.monitor.co.ug/Magazines/Farming/Simple-technology-dry-your-farm-produce/689860-5605554-qycps2/index.html #MonitorUpdates,Editorial,
326,3410,"On this day, 09 August 2020 South African, SADC and African citizens are expected to celebrate Women's Day and I wonder how will this be possible when millions of women from Zimbabwe are victims of human rights. For anyone who is sane, has some conscious, morals, values, ethics, principles and would claim that there is justice when your neighbors are oppressed by a ruthless crocodile in our time, just through them out of the window. This is time for action for those who still have that moral compass within to stand up against the evil brutality of the ZANU-PF that has been claiming to be freedom fighters while they are busy abusing human rights of vulnerable members of our communities, women and children. People are dying of starvation while those in leadership especially in the SADC and AU would look the other side while beautiful flowers of Africa are becoming victims of these gruesome violent crimes by those in authority. Coming from the background of being oppressed by imperialist whites that came and raped African women and founding fathers decided to establish liberation movements to fight these evils not knowing that it will be the same liberators that will do what the apartheid government did to the poor African people. As we are about to heal from the injustices of the past, and getting involved in rebuilding the economies of Africa, one feels saddened by what we are subjected to see on the news. It is sad to see young women crossing rivers with children for survival during this pandemic 😷 when we would expect that those we elected will protect and defend us from such violations and social ills we face as human race. How does one sleep at night when you can see that there so much suffering with children from Zimbabwe created by men in 2020 for Pete' sake? The arrogance of these leaders instead of forging for peaceful ways in resolving crisis at hand makes one to wonder if it is not the right time to take part in these actions and take a stand to stop this nonsense. SADC should be looking at how a single currency can be introduced to mitigate the social ills that we face by ensuring that free trade becomes a practicality as envisaged by Agenda2063 goals. How will we meet these goals in our lifetime when we are led by wolves in sheep clothing? #IamAfrica #SADC_SAVE_ZIMBABWE #EachOneTeachOne #FightingForTheAfricaWeWant‬‬ #4IR #WeAreInThisTogether #StaySafe_StayHome #CoronavirusOutbreak #AfricaPrepares #FactsNotFear #AfCFTA #Reuters #Africa2020 #OneAfricanMarket #TheAfricaWeWant #AU #AfricaOnTheMove #InvestInAfrica #OneAfrica #African_Diaspora #MadeInAfrica #AfricaRising #Agenda2063",Organic,
